model,scenario,region,variable,unit,subannual,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2030,2040,2050,2060
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,3,,,,,,,,,,,,,5.741999999999999e-05,3.3000000000000023e-06,1.500000000000001e-06,1.500000000000001e-06,1.500000000000001e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,4,,,,,,,,,,,,,5.741999999999999e-05,3.3000000000000023e-06,1.500000000000001e-06,1.500000000000001e-06,1.500000000000001e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,5,,,,,,,,,,,,,5.741999999999999e-05,3.3000000000000023e-06,1.500000000000001e-06,1.500000000000001e-06,1.500000000000001e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,6,,,,,,,,,,,,,5.741999999999999e-05,3.3000000000000023e-06,1.500000000000001e-06,1.500000000000001e-06,1.500000000000001e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,7,,,,,,,,,,,,,5.741999999999999e-05,3.3000000000000023e-06,1.500000000000001e-06,1.500000000000001e-06,1.500000000000001e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,8,,,,,,,,,,,,,5.741999999999999e-05,3.3000000000000023e-06,1.500000000000001e-06,1.500000000000001e-06,1.500000000000001e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,9,,,,,,,,,,,,,5.741999999999999e-05,3.3000000000000023e-06,1.500000000000001e-06,1.500000000000001e-06,1.500000000000001e-06
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,1,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.5400000000000034e-05,4.5900000000000045e-05,5.670000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,10,,,,,,,,,,,,,0.0006375899999999999,2.190000000000002e-05,3.5400000000000034e-05,4.620000000000004e-05,5.700000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,11,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.5400000000000034e-05,4.5900000000000045e-05,5.670000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,12,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.510000000000003e-05,4.5900000000000045e-05,5.670000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,2,,,,,,,,,,,,,0.00062556,2.1600000000000017e-05,3.510000000000003e-05,4.560000000000004e-05,5.6100000000000056e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,3,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.5400000000000034e-05,4.5900000000000045e-05,5.670000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,4,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.5400000000000034e-05,4.5900000000000045e-05,5.640000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,5,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.5400000000000034e-05,4.5900000000000045e-05,5.640000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,6,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.5400000000000034e-05,4.5900000000000045e-05,5.640000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,7,,,,,,,,,,,,,0.00062556,2.190000000000002e-05,3.5400000000000034e-05,4.620000000000004e-05,5.670000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,8,,,,,,,,,,,,,0.0006375899999999999,2.190000000000002e-05,3.5400000000000034e-05,4.5900000000000045e-05,5.670000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B3|Lusaka,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,9,,,,,,,,,,,,,0.0006375899999999999,2.190000000000002e-05,3.5400000000000034e-05,4.620000000000004e-05,5.700000000000005e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,1,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.00378,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,10,,,,,,,,,,,,,0.00105,0.0017699999999999999,0.00282,0.00378,0.004829999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,11,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.00378,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,12,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.00378,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,2,,,,,,,,,,,,,0.00105,0.00174,0.00279,0.0037500000000000003,0.004739999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,3,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.00378,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,4,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.00378,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,5,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.0037500000000000003,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,6,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.00378,0.004739999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,7,,,,,,,,,,,,,0.00105,0.0017699999999999999,0.00282,0.00378,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,8,,,,,,,,,,,,,0.00105,0.00174,0.00282,0.00378,0.0048
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water,,9,,,,,,,,,,,,,0.00105,0.0017699999999999999,0.00282,0.00378,0.004829999999999999
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,1,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,10,,,,,,,,,,,,,0.00024255000000000001,0.0007722,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,11,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,12,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,2,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015444
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,3,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,4,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,5,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,6,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015444
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,7,,,,,,,,,,,,,0.00024255000000000001,0.0007722,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,8,,,,,,,,,,,,,0.00024255000000000001,0.0007425,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Rural Eff,,9,,,,,,,,,,,,,0.00024255000000000001,0.0007722,0.0008613,0.0011879999999999998,0.0015740999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,1,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,10,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0032075999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,11,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,12,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,2,,,,,,,,,,,,,0.0003696,0.0009801,0.0019008,0.0025245000000000003,0.0031481999999999994
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,3,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,4,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,5,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025245000000000003,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,6,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031481999999999994
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,7,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,8,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0031779
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Connected|Urban Eff,,9,,,,,,,,,,,,,0.0003696,0.0009801,0.0019305000000000001,0.0025542,0.0032075999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,1,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,10,,,,,,,,,,,,,0.00020744999999999997,7.800000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,11,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,12,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,2,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5600000000000013e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,3,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,4,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,5,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,6,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5600000000000013e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,7,,,,,,,,,,,,,0.00020744999999999997,7.800000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,8,,,,,,,,,,,,,0.00020744999999999997,7.500000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,9,,,,,,,,,,,,,0.00020744999999999997,7.800000000000007e-06,8.700000000000008e-06,1.2000000000000009e-05,1.5900000000000014e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,1,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,10,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.240000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,11,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,12,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,2,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.9200000000000016e-05,2.5500000000000024e-05,3.180000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,3,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,4,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,5,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.5500000000000024e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,6,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.180000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,7,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,8,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.210000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B4|Central,Water Withdrawal|Municipal Water|Unconnected|Urban Eff,,9,,,,,,,,,,,,,0.0002304,9.900000000000009e-06,1.950000000000002e-05,2.580000000000002e-05,3.240000000000003e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,1,,,,,,,,,,,,,0.00576,0.00855,0.011790000000000002,0.015390000000000001,0.019110000000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,10,,,,,,,,,,,,,0.00579,0.00861,0.01191,0.015629999999999998,0.01938
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,11,,,,,,,,,,,,,0.005730000000000001,0.00855,0.011790000000000002,0.01542,0.019229999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,12,,,,,,,,,,,,,0.005730000000000001,0.00855,0.011790000000000002,0.01542,0.019110000000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,2,,,,,,,,,,,,,0.0057,0.008490000000000001,0.01173,0.01533,0.01905
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,3,,,,,,,,,,,,,0.00576,0.00855,0.01182,0.01545,0.019110000000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,4,,,,,,,,,,,,,0.00576,0.00855,0.01185,0.01545,0.019229999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,5,,,,,,,,,,,,,0.00576,0.00858,0.01185,0.01548,0.01926
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,6,,,,,,,,,,,,,0.00576,0.00855,0.01185,0.01545,0.019229999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,7,,,,,,,,,,,,,0.00576,0.00858,0.01185,0.015510000000000001,0.019319999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,8,,,,,,,,,,,,,0.00576,0.00858,0.01185,0.015510000000000001,0.019319999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water,,9,,,,,,,,,,,,,0.00579,0.00861,0.01191,0.015569999999999999,0.019499999999999997
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,1,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,10,,,,,,,,,,,,,0.00025077,0.0006831,0.0010691999999999998,0.0015147,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,11,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,12,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,2,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019008
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,3,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,4,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,5,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,6,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,7,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,8,,,,,,,,,,,,,0.00025077,0.0006831,0.0010395,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Rural Eff,,9,,,,,,,,,,,,,0.00025077,0.0006831,0.0010691999999999998,0.001485,0.0019305000000000001
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,1,,,,,,,,,,,,,0.0043228500000000005,0.007781400000000001,0.0106326,0.0137511,0.0169884
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,10,,,,,,,,,,,,,0.004347,0.0078408,0.0107217,0.013959,0.017255700000000002
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,11,,,,,,,,,,,,,0.004298700000000001,0.007781400000000001,0.0106326,0.0137808,0.017107199999999996
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,12,,,,,,,,,,,,,0.004298700000000001,0.007781400000000001,0.0106326,0.0137808,0.0169884
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,2,,,,,,,,,,,,,0.00427455,0.0077220000000000006,0.0105732,0.0136917,0.0169587
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,3,,,,,,,,,,,,,0.0043228500000000005,0.007781400000000001,0.0106623,0.0138105,0.0169884
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,4,,,,,,,,,,,,,0.0043228500000000005,0.007781400000000001,0.010691999999999998,0.0138105,0.017107199999999996
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,5,,,,,,,,,,,,,0.0043228500000000005,0.007811100000000001,0.010691999999999998,0.0138402,0.0171369
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,6,,,,,,,,,,,,,0.0043228500000000005,0.007781400000000001,0.010691999999999998,0.0138105,0.017107199999999996
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,7,,,,,,,,,,,,,0.0043228500000000005,0.007811100000000001,0.010691999999999998,0.013869900000000001,0.017196299999999998
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,8,,,,,,,,,,,,,0.0043228500000000005,0.007811100000000001,0.010691999999999998,0.013869900000000001,0.017196299999999998
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Connected|Urban Eff,,9,,,,,,,,,,,,,0.004347,0.0078408,0.0107217,0.013929299999999999,0.017374499999999998
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,1,,,,,,,,,,,,,0.00013922999999999998,6.900000000000006e-06,1.0500000000000011e-05,1.5000000000000014e-05,1.950000000000002e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,10,,,,,,,,,,,,,0.00013922999999999998,6.900000000000006e-06,1.0800000000000008e-05,1.5300000000000013e-05,1.950000000000002e-05
MESSAGEix_ZM,MLED_ambitious_nexus_full,B5|Copperbelt,Water Withdrawal|Municipal Water|Unconnected|Rural Eff,,11,,,,,,,,,,,,,0.00013922999999999998,6.900000000000006e-06,1.0500000000000011e-05,1.5000000000000014e-05,1.950000000000002e-05
